,averageRating,datePublished,genre,name,ratingCount,releasedCountry
3511,4.9,1986.0, m,Hamburger: The Motion Picture,1569.0,USA
3512,4.9,1986.0, e,Hamburger: The Motion Picture,1569.0,USA
3513,4.9,1986.0, d,Hamburger: The Motion Picture,1569.0,USA
3514,4.9,1986.0, y,Hamburger: The Motion Picture,1569.0,USA
3515,5.0,2013.0,Horror,Truth or Dare,512.0,USA
3516,5.0,2013.0, Thriller,Truth or Dare,512.0,USA
3517,6.2,2018.0,Comedy,The Kissing Booth,32829.0,USA
3518,6.2,2018.0, Romance,The Kissing Booth,32829.0,USA
3519,5.7,2018.0,H,Boarding School,1128.0,USA
3520,5.7,2018.0, o,Boarding School,1128.0,USA
3521,5.7,2018.0, r,Boarding School,1128.0,USA
3522,5.7,2018.0, r,Boarding School,1128.0,USA
3523,5.7,2018.0, o,Boarding School,1128.0,USA
3524,5.7,2018.0, r,Boarding School,1128.0,USA
3525,6.5,1989.0,Comedy,The Dream Team,11362.0,USA
3526,6.5,1989.0, Crime,The Dream Team,11362.0,USA
3527,6.5,1989.0, Thriller,The Dream Team,11362.0,USA
3528,7.3,2018.0,Biography,Beautiful Boy,2338.0,Israel
3529,7.3,2018.0, Drama,Beautiful Boy,2338.0,Israel
3530,6.4,2017.0,Comedy,Pihalla,511.0,Poland
3531,6.4,2017.0, Drama,Pihalla,511.0,Poland
3532,6.4,2017.0, Romance,Pihalla,511.0,Poland
3533,7.4,1942.0,Fantasy,Cat People,16522.0,USA
3534,7.4,1942.0, Horror,Cat People,16522.0,USA
3535,7.4,1942.0, Thriller,Cat People,16522.0,USA
3536,6.2,2017.0,Comedy,Xiu xiu de tie quan,817.0,China
3537,6.2,2017.0, Fantasy,Xiu xiu de tie quan,817.0,China
3538,6.2,2017.0, Sport,Xiu xiu de tie quan,817.0,China
3539,5.2,2017.0,Action,Nilalang,121.0,Canada
3540,5.2,2017.0, Crime,Nilalang,121.0,Canada
3541,5.2,2017.0, Horror,Nilalang,121.0,Canada
3542,5.2,2017.0, Mystery,Nilalang,121.0,Canada
3543,5.2,2017.0, Thriller,Nilalang,121.0,Canada
3544,7.7,2010.0,Drama,Lost Girl,26050.0,2010–2016
3545,7.7,2010.0, Fantasy,Lost Girl,26050.0,2010–2016
3546,6.1,2017.0,Comedy,The House of Tomorrow,620.0,USA
3547,6.1,2017.0, Drama,The House of Tomorrow,620.0,USA
3548,5.5,2011.0,Crime,Knifepoint,130.0,USA
3549,5.5,2011.0, Horror,Knifepoint,130.0,USA
3550,5.5,2011.0, Thriller,Knifepoint,130.0,USA
3551,7.6,2007.0,Biography,La môme,75440.0,USA
3552,7.6,2007.0, Drama,La môme,75440.0,USA
3553,7.6,2007.0, Music,La môme,75440.0,USA
3554,7.6,2007.0, Romance,La môme,75440.0,USA
3555,5.9,2017.0,Drama,Found,3223.0,Japan
3556,5.9,2017.0, Horror,Found,3223.0,Japan
3557,5.9,2017.0, Thriller,Found,3223.0,Japan
3558,7.6,1973.0,Horror,The Wicker Man,56729.0,USA
3559,7.6,1973.0, Mystery,The Wicker Man,56729.0,USA
3560,7.6,1973.0, Thriller,The Wicker Man,56729.0,USA
3561,7.0,2012.0,Drama,Love Never Dies,1927.0,Canada
3562,7.0,2012.0, Music,Love Never Dies,1927.0,Canada
3563,7.0,2012.0, Musical,Love Never Dies,1927.0,Canada
3564,7.0,2012.0, Romance,Love Never Dies,1927.0,Canada
3565,6.7,2018.0,Animation,Chuck Steel: Night of the Trampires,69.0,USA
3566,6.7,2018.0, Action,Chuck Steel: Night of the Trampires,69.0,USA
3567,6.7,2018.0, Comedy,Chuck Steel: Night of the Trampires,69.0,USA
3568,6.7,2018.0, Horror,Chuck Steel: Night of the Trampires,69.0,USA
3569,6.2,1984.0,Drama,Firstborn,1783.0,USA
3570,6.2,1984.0, Thriller,Firstborn,1783.0,USA
3571,6.8,2012.0,Horror,Sinister,191246.0,USA
3572,6.8,2012.0, Mystery,Sinister,191246.0,USA
3573,6.8,2012.0, Thriller,Sinister,191246.0,USA
3574,6.7,2008.0,Crime,The Girl Next Door,20858.0,Italy
3575,6.7,2008.0, Drama,The Girl Next Door,20858.0,Italy
3576,6.7,2008.0, Horror,The Girl Next Door,20858.0,Italy
3577,6.7,2008.0, Thriller,The Girl Next Door,20858.0,Italy
3578,5.8,2011.0,Comedy,Women in Trouble,5546.0,Germany
3579,5.8,2011.0, Drama,Women in Trouble,5546.0,Germany
3580,4.6,1990.0,Comedy,Slumber Party Massacre III,1982.0,USA
3581,4.6,1990.0, Horror,Slumber Party Massacre III,1982.0,USA
3582,7.6,2018.0,Comedy,Eighth Grade,17834.0,USA
3583,7.6,2018.0, Drama,Eighth Grade,17834.0,USA
3584,2.7,2018.0,H,Haunted 3: Spirits,30.0,USA
3585,2.7,2018.0, o,Haunted 3: Spirits,30.0,USA
3586,2.7,2018.0, r,Haunted 3: Spirits,30.0,USA
3587,2.7,2018.0, r,Haunted 3: Spirits,30.0,USA
3588,2.7,2018.0, o,Haunted 3: Spirits,30.0,USA
3589,2.7,2018.0, r,Haunted 3: Spirits,30.0,USA
3590,5.3,2017.0,R,Afterburn/Aftershock,366.0,USA
3591,5.3,2017.0, o,Afterburn/Aftershock,366.0,USA
3592,5.3,2017.0, m,Afterburn/Aftershock,366.0,USA
3593,5.3,2017.0, a,Afterburn/Aftershock,366.0,USA
3594,5.3,2017.0, n,Afterburn/Aftershock,366.0,USA
3595,5.3,2017.0, c,Afterburn/Aftershock,366.0,USA
3596,5.3,2017.0, e,Afterburn/Aftershock,366.0,USA
3597,7.4,1996.0,Action,The Rock,286096.0,USA
3598,7.4,1996.0, Adventure,The Rock,286096.0,USA
3599,7.4,1996.0, Thriller,The Rock,286096.0,USA
3600,5.9,1980.0,Comedy,Fade to Black,2402.0,USA
3601,5.9,1980.0, Horror,Fade to Black,2402.0,USA
3602,5.9,1980.0, Thriller,Fade to Black,2402.0,USA
3603,8.2,2018.0,Biography,Sanju,33057.0,USA
3604,8.2,2018.0, Drama,Sanju,33057.0,USA
3605,6.8,1961.0,H,The Curse of the Werewolf,4469.0,USA
3606,6.8,1961.0, o,The Curse of the Werewolf,4469.0,USA
3607,6.8,1961.0, r,The Curse of the Werewolf,4469.0,USA
3608,6.8,1961.0, r,The Curse of the Werewolf,4469.0,USA
3609,6.8,1961.0, o,The Curse of the Werewolf,4469.0,USA
3610,6.8,1961.0, r,The Curse of the Werewolf,4469.0,USA
3611,6.7,1985.0,Action,Commando,129313.0,USA
3612,6.7,1985.0, Adventure,Commando,129313.0,USA
3613,6.7,1985.0, Thriller,Commando,129313.0,USA
3614,5.4,2018.0,Action,Downrange,2616.0,Kuwait
3615,5.4,2018.0, Horror,Downrange,2616.0,Kuwait
3616,5.4,2018.0, Thriller,Downrange,2616.0,Kuwait
3617,6.3,2003.0,Comedy,Intolerable Cruelty,83709.0,USA
3618,6.3,2003.0, Crime,Intolerable Cruelty,83709.0,USA
3619,6.3,2003.0, Romance,Intolerable Cruelty,83709.0,USA
3620,8.6,1977.0,Action,Star Wars,1080356.0,USA
3621,8.6,1977.0, Adventure,Star Wars,1080356.0,USA
3622,8.6,1977.0, Fantasy,Star Wars,1080356.0,USA
3623,8.6,1977.0, Sci-Fi,Star Wars,1080356.0,USA
3624,6.8,2009.0,Action,Merantau,8837.0,Singapore
3625,6.8,2009.0, Drama,Merantau,8837.0,Singapore
3626,7.2,2017.0,D,C'est le coeur qui meurt en dernier,179.0,Canada
3627,7.2,2017.0, r,C'est le coeur qui meurt en dernier,179.0,Canada
3628,7.2,2017.0, a,C'est le coeur qui meurt en dernier,179.0,Canada
3629,7.2,2017.0, m,C'est le coeur qui meurt en dernier,179.0,Canada
3630,7.2,2017.0, a,C'est le coeur qui meurt en dernier,179.0,Canada
3631,5.8,2018.0,H,Unfriended: Dark Web,6967.0,USA
3632,5.8,2018.0, o,Unfriended: Dark Web,6967.0,USA
3633,5.8,2018.0, r,Unfriended: Dark Web,6967.0,USA
3634,5.8,2018.0, r,Unfriended: Dark Web,6967.0,USA
3635,5.8,2018.0, o,Unfriended: Dark Web,6967.0,USA
3636,5.8,2018.0, r,Unfriended: Dark Web,6967.0,USA
3637,8.2,2002.0,Biography,A Beautiful Mind,740804.0,USA
3638,8.2,2002.0, Drama,A Beautiful Mind,740804.0,USA
3639,6.6,1997.0,Crime,Night Falls on Manhattan,5773.0,USA
3640,6.6,1997.0, Drama,Night Falls on Manhattan,5773.0,USA
3641,6.7,1976.0,Action,The Bionic Woman,4807.0,1976–1978
3642,6.7,1976.0, Adventure,The Bionic Woman,4807.0,1976–1978
3643,6.7,1976.0, Drama,The Bionic Woman,4807.0,1976–1978
3644,6.7,1976.0, Sci-Fi,The Bionic Woman,4807.0,1976–1978
3645,5.5,1987.0,Comedy,Nadine,3432.0,USA
3646,5.5,1987.0, Mystery,Nadine,3432.0,USA
3647,5.5,1987.0, Romance,Nadine,3432.0,USA
3648,4.6,2015.0,Horror,The Hoarder,1752.0,USA
3649,4.6,2015.0, Thriller,The Hoarder,1752.0,USA
3650,6.8,1984.0,Action,Airwolf,8092.0,1984–1986
3651,6.8,1984.0, Adventure,Airwolf,8092.0,1984–1986
3652,6.8,1984.0, Sci-Fi,Airwolf,8092.0,1984–1986
3653,7.7,2004.0,Biography,Ray,124078.0,USA
3654,7.7,2004.0, Drama,Ray,124078.0,USA
3655,7.7,2004.0, Music,Ray,124078.0,USA
3656,7.5,2018.0,Action,Raid,8594.0,India
3657,7.5,2018.0, Crime,Raid,8594.0,India
3658,7.5,2018.0, Drama,Raid,8594.0,India
3659,7.5,2018.0, Thriller,Raid,8594.0,India
3660,7.1,1994.0,Comedy,Four Weddings and a Funeral,122140.0,USA
3661,7.1,1994.0, Drama,Four Weddings and a Funeral,122140.0,USA
3662,7.1,1994.0, Romance,Four Weddings and a Funeral,122140.0,USA
3663,4.7,1984.0,C,Oddballs,246.0,USA
3664,4.7,1984.0, o,Oddballs,246.0,USA
3665,4.7,1984.0, m,Oddballs,246.0,USA
3666,4.7,1984.0, e,Oddballs,246.0,USA
3667,4.7,1984.0, d,Oddballs,246.0,USA
3668,4.7,1984.0, y,Oddballs,246.0,USA
3669,7.4,2007.0,Biography,An American Crime,28638.0,Sweden
3670,7.4,2007.0, Crime,An American Crime,28638.0,Sweden
3671,7.4,2007.0, Drama,An American Crime,28638.0,Sweden
3672,7.4,2007.0, Horror,An American Crime,28638.0,Sweden
3673,7.0,1986.0,Drama,The Color of Money,66060.0,USA
3674,7.0,1986.0, Sport,The Color of Money,66060.0,USA
3675,6.8,2007.0,Comedy,Trick 'r Treat,72331.0,USA
3676,6.8,2007.0, Horror,Trick 'r Treat,72331.0,USA
3677,6.8,2007.0, Thriller,Trick 'r Treat,72331.0,USA
3678,6.7,1985.0,H,Dèmoni,17137.0,USA
3679,6.7,1985.0, o,Dèmoni,17137.0,USA
3680,6.7,1985.0, r,Dèmoni,17137.0,USA
3681,6.7,1985.0, r,Dèmoni,17137.0,USA
3682,6.7,1985.0, o,Dèmoni,17137.0,USA
3683,6.7,1985.0, r,Dèmoni,17137.0,USA
3684,7.0,2018.0,Action,Game Night,124860.0,USA
3685,7.0,2018.0, Comedy,Game Night,124860.0,USA
3686,7.0,2018.0, Crime,Game Night,124860.0,USA
3687,7.0,2018.0, Mystery,Game Night,124860.0,USA
3688,7.2,2012.0,Animation,Ultimate Spider-Man,8785.0,2012–2017
3689,7.2,2012.0, Action,Ultimate Spider-Man,8785.0,2012–2017
3690,7.2,2012.0, Adventure,Ultimate Spider-Man,8785.0,2012–2017
3691,7.2,2012.0, Comedy,Ultimate Spider-Man,8785.0,2012–2017
3692,7.2,2012.0, Sci-Fi,Ultimate Spider-Man,8785.0,2012–2017
3693,4.3,2017.0,H,Dead Night,587.0,USA
3694,4.3,2017.0, o,Dead Night,587.0,USA
3695,4.3,2017.0, r,Dead Night,587.0,USA
3696,4.3,2017.0, r,Dead Night,587.0,USA
3697,4.3,2017.0, o,Dead Night,587.0,USA
3698,4.3,2017.0, r,Dead Night,587.0,USA
3699,3.0,2018.0,H,Th'dread Rattlin',43.0,USA
3700,3.0,2018.0, o,Th'dread Rattlin',43.0,USA
3701,3.0,2018.0, r,Th'dread Rattlin',43.0,USA
3702,3.0,2018.0, r,Th'dread Rattlin',43.0,USA
3703,3.0,2018.0, o,Th'dread Rattlin',43.0,USA
3704,3.0,2018.0, r,Th'dread Rattlin',43.0,USA
3705,5.7,1978.0,Horror,Day of the Woman,23036.0,USA
3706,5.7,1978.0, Thriller,Day of the Woman,23036.0,USA
3707,4.9,1982.0,H,The Slayer,1384.0,USA
3708,4.9,1982.0, o,The Slayer,1384.0,USA
3709,4.9,1982.0, r,The Slayer,1384.0,USA
3710,4.9,1982.0, r,The Slayer,1384.0,USA
3711,4.9,1982.0, o,The Slayer,1384.0,USA
3712,4.9,1982.0, r,The Slayer,1384.0,USA
3713,7.0,2015.0,Animation,Xi you ji zhi da sheng gui lai,2939.0,USA
3714,7.0,2015.0, Action,Xi you ji zhi da sheng gui lai,2939.0,USA
3715,7.0,2015.0, Adventure,Xi you ji zhi da sheng gui lai,2939.0,USA
3716,7.0,2015.0, Comedy,Xi you ji zhi da sheng gui lai,2939.0,USA
3717,7.0,2015.0, Fantasy,Xi you ji zhi da sheng gui lai,2939.0,USA
3718,5.4,2017.0,Drama,Domain,390.0,USA
3719,5.4,2017.0, Sci-Fi,Domain,390.0,USA
3720,5.4,2017.0, Thriller,Domain,390.0,USA
3721,5.3,2001.0,Comedy,The Jimmy Show,506.0,USA
3722,5.3,2001.0, Drama,The Jimmy Show,506.0,USA
3723,4.6,1981.0,Horror,Graduation Day,2595.0,USA
3724,4.6,1981.0, Mystery,Graduation Day,2595.0,USA
3725,4.3,2015.0,Action,Fantastic Four,135702.0,USA
3726,4.3,2015.0, Adventure,Fantastic Four,135702.0,USA
3727,4.3,2015.0, Sci-Fi,Fantastic Four,135702.0,USA
3728,8.1,2018.0,R,Driven,311.0,2018– 
3729,8.1,2018.0, o,Driven,311.0,2018– 
3730,8.1,2018.0, m,Driven,311.0,2018– 
3731,8.1,2018.0, a,Driven,311.0,2018– 
3732,8.1,2018.0, n,Driven,311.0,2018– 
3733,8.1,2018.0, c,Driven,311.0,2018– 
3734,8.1,2018.0, e,Driven,311.0,2018– 
3735,5.6,1971.0,Comedy,Liebe unter siebzehn,19.0,West Germany
3736,5.6,1971.0, Drama,Liebe unter siebzehn,19.0,West Germany
3737,6.0,1993.0,Horror,Trauma,5546.0,Italy
3738,6.0,1993.0, Mystery,Trauma,5546.0,Italy
3739,6.0,1993.0, Thriller,Trauma,5546.0,Italy
3740,6.5,2017.0,Drama,Painless,387.0,USA
3741,6.5,2017.0, Thriller,Painless,387.0,USA
3742,7.0,2008.0,Drama,Two Lovers,33043.0,USA
3743,7.0,2008.0, Romance,Two Lovers,33043.0,USA
3744,7.1,2003.0,Animation,Spider-Man,4032.0,2003
3745,7.1,2003.0, Action,Spider-Man,4032.0,2003
3746,7.1,2003.0, Adventure,Spider-Man,4032.0,2003
3747,7.1,2003.0, Crime,Spider-Man,4032.0,2003
3748,7.1,2003.0, Drama,Spider-Man,4032.0,2003
3749,7.1,2003.0, Sci-Fi,Spider-Man,4032.0,2003
3750,7.1,2003.0, Thriller,Spider-Man,4032.0,2003
3751,6.4,2003.0,Drama,Ju-on 2,7539.0,South Korea
3752,6.4,2003.0, Horror,Ju-on 2,7539.0,South Korea
3753,5.0,1998.0,Comedy,Free Money,2570.0,Singapore
3754,5.0,1998.0, Crime,Free Money,2570.0,Singapore
3755,6.7,1999.0,Crime,Joe the King,2472.0,USA
3756,6.7,1999.0, Drama,Joe the King,2472.0,USA
3757,6.9,1972.0,Comedy,A Day in the Death of Joe Egg,378.0,USA
3758,6.9,1972.0, Drama,A Day in the Death of Joe Egg,378.0,USA
3759,7.8,1965.0,D,The Pawnbroker,7044.0,USA
3760,7.8,1965.0, r,The Pawnbroker,7044.0,USA
3761,7.8,1965.0, a,The Pawnbroker,7044.0,USA
3762,7.8,1965.0, m,The Pawnbroker,7044.0,USA
3763,7.8,1965.0, a,The Pawnbroker,7044.0,USA
3764,7.0,2008.0,Comedy,Burn After Reading,278672.0,USA
3765,7.0,2008.0, Crime,Burn After Reading,278672.0,USA
3766,7.0,2008.0, Drama,Burn After Reading,278672.0,USA
3767,7.0,2008.0, Thriller,Burn After Reading,278672.0,USA
3768,6.4,1982.0,Horror,Lo squartatore di New York,7815.0,Italy
3769,6.4,1982.0, Mystery,Lo squartatore di New York,7815.0,Italy
3770,6.4,1982.0, Thriller,Lo squartatore di New York,7815.0,Italy
3771,5.3,1991.0,C,Scenes from a Mall,4282.0,USA
3772,5.3,1991.0, o,Scenes from a Mall,4282.0,USA
3773,5.3,1991.0, m,Scenes from a Mall,4282.0,USA
3774,5.3,1991.0, e,Scenes from a Mall,4282.0,USA
3775,5.3,1991.0, d,Scenes from a Mall,4282.0,USA
3776,5.3,1991.0, y,Scenes from a Mall,4282.0,USA
3777,8.5,2004.0,C,Kad porastem bicu Kengur,8090.0,Serbia and Montenegro
3778,8.5,2004.0, o,Kad porastem bicu Kengur,8090.0,Serbia and Montenegro
3779,8.5,2004.0, m,Kad porastem bicu Kengur,8090.0,Serbia and Montenegro
3780,8.5,2004.0, e,Kad porastem bicu Kengur,8090.0,Serbia and Montenegro
3781,8.5,2004.0, d,Kad porastem bicu Kengur,8090.0,Serbia and Montenegro
3782,8.5,2004.0, y,Kad porastem bicu Kengur,8090.0,Serbia and Montenegro
3783,6.7,1985.0,Drama,Insignificance,2753.0,USA
3784,6.7,1985.0, Comedy,Insignificance,2753.0,USA
3785,5.1,1999.0,Crime,Gloria,4932.0,USA
3786,5.1,1999.0, Drama,Gloria,4932.0,USA
3787,5.1,1999.0, Thriller,Gloria,4932.0,USA
3788,6.8,2018.0,Crime,22 July,10876.0,USA
3789,6.8,2018.0, Drama,22 July,10876.0,USA
3790,6.8,2018.0, History,22 July,10876.0,USA
3791,6.8,2018.0, Thriller,22 July,10876.0,USA
3792,7.3,1988.0,Drama,Dead Ringers,34691.0,USA
3793,7.3,1988.0, Horror,Dead Ringers,34691.0,USA
3794,7.3,1988.0, Thriller,Dead Ringers,34691.0,USA
3795,6.6,1993.0,Crime,Beyond the Law,5575.0,Germany
3796,6.6,1993.0, Drama,Beyond the Law,5575.0,Germany
3797,6.6,1993.0, Thriller,Beyond the Law,5575.0,Germany
3798,5.4,2000.0,Comedy,Play It to the Bone,10885.0,USA
3799,5.4,2000.0, Drama,Play It to the Bone,10885.0,USA
3800,5.4,2000.0, Sport,Play It to the Bone,10885.0,USA
3801,7.5,2016.0,Biography,Sully,187362.0,USA
3802,7.5,2016.0, Drama,Sully,187362.0,USA
3803,6.6,2004.0,Drama,The Manchurian Candidate,95364.0,USA
3804,6.6,2004.0, Mystery,The Manchurian Candidate,95364.0,USA
3805,6.6,2004.0, Sci-Fi,The Manchurian Candidate,95364.0,USA
3806,6.6,2004.0, Thriller,The Manchurian Candidate,95364.0,USA
3807,7.2,2011.0,Drama,"Noordzee, Texas",7203.0,USA
3808,7.2,2011.0, Romance,"Noordzee, Texas",7203.0,USA
3809,6.4,1995.0,D,Safe Passage,1105.0,USA
3810,6.4,1995.0, r,Safe Passage,1105.0,USA
3811,6.4,1995.0, a,Safe Passage,1105.0,USA
3812,6.4,1995.0, m,Safe Passage,1105.0,USA
3813,6.4,1995.0, a,Safe Passage,1105.0,USA
3814,8.0,1940.0,Comedy,His Girl Friday,46985.0,USA
3815,8.0,1940.0, Drama,His Girl Friday,46985.0,USA
3816,8.0,1940.0, Romance,His Girl Friday,46985.0,USA
3817,6.2,1992.0,Drama,The Bodyguard,104519.0,USA
3818,6.2,1992.0, Music,The Bodyguard,104519.0,USA
3819,6.2,1992.0, Romance,The Bodyguard,104519.0,USA
3820,6.2,1992.0, Thriller,The Bodyguard,104519.0,USA
3821,4.9,1988.0,C,The Big Bet,190.0,West Germany
3822,4.9,1988.0, o,The Big Bet,190.0,West Germany
3823,4.9,1988.0, m,The Big Bet,190.0,West Germany
3824,4.9,1988.0, e,The Big Bet,190.0,West Germany
3825,4.9,1988.0, d,The Big Bet,190.0,West Germany
3826,4.9,1988.0, y,The Big Bet,190.0,West Germany
3827,7.6,1933.0,Comedy,Design for Living,4756.0,USA
3828,7.6,1933.0, Romance,Design for Living,4756.0,USA
3829,8.7,1998.0,Comedy,Lajanje na zvezde,5458.0,Federal Republic of Yugoslavia
3830,8.7,1998.0, Romance,Lajanje na zvezde,5458.0,Federal Republic of Yugoslavia
3831,7.5,2016.0,A,Ultimate Hero,570.0,China
3832,7.5,2016.0, c,Ultimate Hero,570.0,China
3833,7.5,2016.0, t,Ultimate Hero,570.0,China
3834,7.5,2016.0, i,Ultimate Hero,570.0,China
3835,7.5,2016.0, o,Ultimate Hero,570.0,China
3836,7.5,2016.0, n,Ultimate Hero,570.0,China
3837,5.4,1988.0,Horror,Hide and Go Shriek,929.0,USA
3838,5.4,1988.0, Thriller,Hide and Go Shriek,929.0,USA
3839,6.2,1999.0,Drama,Message in a Bottle,32610.0,USA
3840,6.2,1999.0, Romance,Message in a Bottle,32610.0,USA
3841,5.0,2015.0,Action,Close Range,3747.0,USA
3842,5.0,2015.0, Crime,Close Range,3747.0,USA
3843,7.7,1971.0,Adventure,Walkabout,19890.0,USA
3844,7.7,1971.0, Drama,Walkabout,19890.0,USA
3845,8.0,2018.0,Action,Mission: Impossible - Fallout,147076.0,USA
3846,8.0,2018.0, Adventure,Mission: Impossible - Fallout,147076.0,USA
3847,8.0,2018.0, Thriller,Mission: Impossible - Fallout,147076.0,USA
3848,6.3,1989.0,D,Les enfants du désordre,114.0,France
3849,6.3,1989.0, r,Les enfants du désordre,114.0,France
3850,6.3,1989.0, a,Les enfants du désordre,114.0,France
3851,6.3,1989.0, m,Les enfants du désordre,114.0,France
3852,6.3,1989.0, a,Les enfants du désordre,114.0,France
3853,5.7,1988.0,Comedy,Sweet Hearts Dance,714.0,USA
3854,5.7,1988.0, Drama,Sweet Hearts Dance,714.0,USA
3855,5.7,1988.0, Romance,Sweet Hearts Dance,714.0,USA
3856,6.6,2009.0,Action,Terminator Salvation,313411.0,USA
3857,6.6,2009.0, Adventure,Terminator Salvation,313411.0,USA
3858,6.6,2009.0, Sci-Fi,Terminator Salvation,313411.0,USA
3859,6.0,1934.0,Comedy,Kiss and Make-Up,431.0,USA
3860,6.0,1934.0, Musical,Kiss and Make-Up,431.0,USA
3861,6.0,1934.0, Romance,Kiss and Make-Up,431.0,USA
3862,6.7,2004.0,Thriller,La demoiselle d'honneur,2441.0,France
3863,6.7,2004.0, Drama,La demoiselle d'honneur,2441.0,France
3864,6.7,2004.0, Romance,La demoiselle d'honneur,2441.0,France
3865,7.2,2018.0,D,Love Sonia,253.0,India
3866,7.2,2018.0, r,Love Sonia,253.0,India
3867,7.2,2018.0, a,Love Sonia,253.0,India
3868,7.2,2018.0, m,Love Sonia,253.0,India
3869,7.2,2018.0, a,Love Sonia,253.0,India
3870,6.6,1975.0,Adventure,The Great Waldo Pepper,4809.0,USA
3871,6.6,1975.0, Drama,The Great Waldo Pepper,4809.0,USA
3872,4.7,1983.0,Drama,Premiers désirs,780.0,France
3873,4.7,1983.0, Romance,Premiers désirs,780.0,France
3874,3.3,2018.0,Comedy,Anonymous Zombie,47.0,Canada
3875,3.3,2018.0, Horror,Anonymous Zombie,47.0,Canada
3876,8.7,2017.0,Documentary,The Defiant Ones,7344.0,2017
3877,8.7,2017.0, Biography,The Defiant Ones,7344.0,2017
3878,8.7,2017.0, Crime,The Defiant Ones,7344.0,2017
3879,8.7,2017.0, Music,The Defiant Ones,7344.0,2017
3880,6.5,2017.0,Horror,Happy Death Day,67548.0,USA
3881,6.5,2017.0, Mystery,Happy Death Day,67548.0,USA
3882,6.5,2017.0, Thriller,Happy Death Day,67548.0,USA
3883,7.8,2000.0,Biography,Remember the Titans,179935.0,USA
3884,7.8,2000.0, Drama,Remember the Titans,179935.0,USA
3885,7.8,2000.0, Sport,Remember the Titans,179935.0,USA
3886,6.7,1995.0,Crime,Devil in a Blue Dress,15270.0,USA
3887,6.7,1995.0, Drama,Devil in a Blue Dress,15270.0,USA
3888,6.7,1995.0, Mystery,Devil in a Blue Dress,15270.0,USA
3889,6.7,1995.0, Thriller,Devil in a Blue Dress,15270.0,USA
3890,5.8,1959.0,Drama,Behemoth the Sea Monster,1826.0,USA
3891,5.8,1959.0, Fantasy,Behemoth the Sea Monster,1826.0,USA
3892,5.8,1959.0, Horror,Behemoth the Sea Monster,1826.0,USA
3893,5.8,1959.0, Sci-Fi,Behemoth the Sea Monster,1826.0,USA
3894,6.0,2018.0,T,His Perfect Obsession,76.0,USA
3895,6.0,2018.0, h,His Perfect Obsession,76.0,USA
3896,6.0,2018.0, r,His Perfect Obsession,76.0,USA
3897,6.0,2018.0, i,His Perfect Obsession,76.0,USA
3898,6.0,2018.0, l,His Perfect Obsession,76.0,USA
3899,6.0,2018.0, l,His Perfect Obsession,76.0,USA
3900,6.0,2018.0, e,His Perfect Obsession,76.0,USA
3901,6.0,2018.0, r,His Perfect Obsession,76.0,USA
3902,6.1,2013.0,Action,Hansel & Gretel: Witch Hunters,178511.0,USA
3903,6.1,2013.0, Fantasy,Hansel & Gretel: Witch Hunters,178511.0,USA
3904,6.1,2013.0, Horror,Hansel & Gretel: Witch Hunters,178511.0,USA
3905,6.9,2014.0,Mystery,Enemy,135346.0,USA
3906,6.9,2014.0, Thriller,Enemy,135346.0,USA
3907,7.4,2016.0,Action,The Nice Guys,225678.0,USA
3908,7.4,2016.0, Comedy,The Nice Guys,225678.0,USA
3909,7.4,2016.0, Crime,The Nice Guys,225678.0,USA
3910,7.4,2016.0, Mystery,The Nice Guys,225678.0,USA
3911,7.4,2016.0, Thriller,The Nice Guys,225678.0,USA
3912,7.6,1951.0,Crime,Dragnet,1498.0,1951–1959
3913,7.6,1951.0, Drama,Dragnet,1498.0,1951–1959
3914,7.6,1951.0, Mystery,Dragnet,1498.0,1951–1959
3915,8.0,2006.0,Biography,The Pursuit of Happyness,392375.0,USA
3916,8.0,2006.0, Drama,The Pursuit of Happyness,392375.0,USA
3917,5.3,1982.0,Horror,Incubus,1486.0,USA
3918,5.3,1982.0, Thriller,Incubus,1486.0,USA
3919,4.8,2018.0,Drama,The Boo,57.0,USA
3920,4.8,2018.0, Horror,The Boo,57.0,USA
3921,4.8,2018.0, Thriller,The Boo,57.0,USA
3922,5.5,1988.0,Action,'Crocodile' Dundee II,48929.0,USA
3923,5.5,1988.0, Adventure,'Crocodile' Dundee II,48929.0,USA
3924,5.5,1988.0, Comedy,'Crocodile' Dundee II,48929.0,USA
3925,7.0,1977.0,Comedy,The Late Show,1858.0,Denmark
3926,7.0,1977.0, Mystery,The Late Show,1858.0,Denmark
3927,7.0,1977.0, Thriller,The Late Show,1858.0,Denmark
3928,6.1,1978.0,Horror,Blue Sunshine,2141.0,USA
3929,6.1,1978.0, Thriller,Blue Sunshine,2141.0,USA
3930,3.1,2018.0,Action,Neron,443.0,USA
3931,3.1,2018.0, Drama,Neron,443.0,USA
3932,3.1,2018.0, Horror,Neron,443.0,USA
3933,3.1,2018.0, Mystery,Neron,443.0,USA
3934,3.1,2018.0, Thriller,Neron,443.0,USA
3935,6.7,1987.0,Action,The Living Daylights,78263.0,USA
3936,6.7,1987.0, Adventure,The Living Daylights,78263.0,USA
3937,6.7,1987.0, Thriller,The Living Daylights,78263.0,USA
3938,2.1,1990.0,Action,Space Mutiny,6217.0,USA
3939,2.1,1990.0, Adventure,Space Mutiny,6217.0,USA
3940,2.1,1990.0, Romance,Space Mutiny,6217.0,USA
